nodeId1,portId1,nodeId2,portId2,bandwidth,delay
287,18,2482,71,112Gbps,20ns
287,19,2483,71,112Gbps,20ns
287,20,2484,71,112Gbps,20ns
287,21,2485,71,112Gbps,20ns
287,22,2486,71,112Gbps,20ns
287,23,2487,71,112Gbps,20ns
287,24,2488,71,112Gbps,20ns
287,25,2489,71,112Gbps,20ns
288,0,2124,0,400Gbps,20ns
288,1,1512,0,400Gbps,20ns
288,2,2490,0,112Gbps,20ns
288,3,2491,0,112Gbps,20ns
288,4,2492,0,112Gbps,20ns
288,5,2493,0,112Gbps,20ns
288,6,2494,0,112Gbps,20ns
288,7,2495,0,112Gbps,20ns
288,8,2496,0,112Gbps,20ns
288,9,2497,0,112Gbps,20ns
288,10,2498,0,112Gbps,20ns
288,11,2499,0,112Gbps,20ns
288,12,2500,0,112Gbps,20ns
288,13,2501,0,112Gbps,20ns
288,14,2502,0,112Gbps,20ns
288,15,2503,0,112Gbps,20ns
288,16,2504,0,112Gbps,20ns
288,17,2505,0,112Gbps,20ns
288,18,2506,0,112Gbps,20ns
288,19,2507,0,112Gbps,20ns
288,20,2508,0,112Gbps,20ns
288,21,2509,0,112Gbps,20ns
288,22,2510,0,112Gbps,20ns
288,23,2511,0,112Gbps,20ns
288,24,2512,0,112Gbps,20ns
288,25,2513,0,112Gbps,20ns
289,0,2124,1,400Gbps,20ns
289,1,1512,1,400Gbps,20ns
289,2,2490,1,112Gbps,20ns
289,3,2491,1,112Gbps,20ns
289,4,2492,1,112Gbps,20ns
289,5,2493,1,112Gbps,20ns
289,6,2494,1,112Gbps,20ns
289,7,2495,1,112Gbps,20ns
289,8,2496,1,112Gbps,20ns
289,9,2497,1,112Gbps,20ns
289,10,2498,1,112Gbps,20ns
289,11,2499,1,112Gbps,20ns
289,12,2500,1,112Gbps,20ns
289,13,2501,1,112Gbps,20ns
289,14,2502,1,112Gbps,20ns
289,15,2503,1,112Gbps,20ns
289,16,2504,1,112Gbps,20ns
289,17,2505,1,112Gbps,20ns
289,18,2506,1,112Gbps,20ns
289,19,2507,1,112Gbps,20ns
289,20,2508,1,112Gbps,20ns
289,21,2509,1,112Gbps,20ns
289,22,2510,1,112Gbps,20ns
289,23,2511,1,112Gbps,20ns
289,24,2512,1,112Gbps,20ns
289,25,2513,1,112Gbps,20ns
290,0,2124,2,400Gbps,20ns
290,1,1513,0,400Gbps,20ns
290,2,2490,2,112Gbps,20ns
290,3,2491,2,112Gbps,20ns
290,4,2492,2,112Gbps,20ns
290,5,2493,2,112Gbps,20ns
290,6,2494,2,112Gbps,20ns
290,7,2495,2,112Gbps,20ns
290,8,2496,2,112Gbps,20ns
290,9,2497,2,112Gbps,20ns
290,10,2498,2,112Gbps,20ns
290,11,2499,2,112Gbps,20ns
290,12,2500,2,112Gbps,20ns
290,13,2501,2,112Gbps,20ns
290,14,2502,2,112Gbps,20ns
290,15,2503,2,112Gbps,20ns
290,16,2504,2,112Gbps,20ns
290,17,2505,2,112Gbps,20ns
290,18,2506,2,112Gbps,20ns
290,19,2507,2,112Gbps,20ns
290,20,2508,2,112Gbps,20ns
290,21,2509,2,112Gbps,20ns
290,22,2510,2,112Gbps,20ns
290,23,2511,2,112Gbps,20ns
290,24,2512,2,112Gbps,20ns
290,25,2513,2,112Gbps,20ns
291,0,2124,3,400Gbps,20ns
291,1,1513,1,400Gbps,20ns
291,2,2490,3,112Gbps,20ns
291,3,2491,3,112Gbps,20ns
291,4,2492,3,112Gbps,20ns
291,5,2493,3,112Gbps,20ns
291,6,2494,3,112Gbps,20ns
291,7,2495,3,112Gbps,20ns
291,8,2496,3,112Gbps,20ns
291,9,2497,3,112Gbps,20ns
291,10,2498,3,112Gbps,20ns
291,11,2499,3,112Gbps,20ns
291,12,2500,3,112Gbps,20ns
291,13,2501,3,112Gbps,20ns
291,14,2502,3,112Gbps,20ns
291,15,2503,3,112Gbps,20ns
291,16,2504,3,112Gbps,20ns
291,17,2505,3,112Gbps,20ns
291,18,2506,3,112Gbps,20ns
291,19,2507,3,112Gbps,20ns
291,20,2508,3,112Gbps,20ns
291,21,2509,3,112Gbps,20ns
291,22,2510,3,112Gbps,20ns
291,23,2511,3,112Gbps,20ns
291,24,2512,3,112Gbps,20ns
291,25,2513,3,112Gbps,20ns
292,0,2125,0,400Gbps,20ns
292,1,1514,0,400Gbps,20ns
292,2,2490,4,112Gbps,20ns
292,3,2491,4,112Gbps,20ns
292,4,2492,4,112Gbps,20ns
292,5,2493,4,112Gbps,20ns
292,6,2494,4,112Gbps,20ns
292,7,2495,4,112Gbps,20ns
292,8,2496,4,112Gbps,20ns
292,9,2497,4,112Gbps,20ns
292,10,2498,4,112Gbps,20ns
292,11,2499,4,112Gbps,20ns
292,12,2500,4,112Gbps,20ns
292,13,2501,4,112Gbps,20ns
292,14,2502,4,112Gbps,20ns
292,15,2503,4,112Gbps,20ns
292,16,2504,4,112Gbps,20ns
292,17,2505,4,112Gbps,20ns
292,18,2506,4,112Gbps,20ns
292,19,2507,4,112Gbps,20ns
292,20,2508,4,112Gbps,20ns
292,21,2509,4,112Gbps,20ns
292,22,2510,4,112Gbps,20ns
292,23,2511,4,112Gbps,20ns
292,24,2512,4,112Gbps,20ns
292,25,2513,4,112Gbps,20ns
293,0,2125,1,400Gbps,20ns
293,1,1514,1,400Gbps,20ns
293,2,2490,5,112Gbps,20ns
293,3,2491,5,112Gbps,20ns
293,4,2492,5,112Gbps,20ns
293,5,2493,5,112Gbps,20ns
293,6,2494,5,112Gbps,20ns
293,7,2495,5,112Gbps,20ns
293,8,2496,5,112Gbps,20ns
293,9,2497,5,112Gbps,20ns
293,10,2498,5,112Gbps,20ns
293,11,2499,5,112Gbps,20ns
293,12,2500,5,112Gbps,20ns
293,13,2501,5,112Gbps,20ns
293,14,2502,5,112Gbps,20ns
293,15,2503,5,112Gbps,20ns
293,16,2504,5,112Gbps,20ns
293,17,2505,5,112Gbps,20ns
293,18,2506,5,112Gbps,20ns
293,19,2507,5,112Gbps,20ns
293,20,2508,5,112Gbps,20ns
293,21,2509,5,112Gbps,20ns
293,22,2510,5,112Gbps,20ns
293,23,2511,5,112Gbps,20ns
293,24,2512,5,112Gbps,20ns
293,25,2513,5,112Gbps,20ns
294,0,2125,2,400Gbps,20ns
294,1,1515,0,400Gbps,20ns
294,2,2490,6,112Gbps,20ns
294,3,2491,6,112Gbps,20ns
294,4,2492,6,112Gbps,20ns
294,5,2493,6,112Gbps,20ns
294,6,2494,6,112Gbps,20ns
294,7,2495,6,112Gbps,20ns
294,8,2496,6,112Gbps,20ns
294,9,2497,6,112Gbps,20ns
294,10,2498,6,112Gbps,20ns
294,11,2499,6,112Gbps,20ns
294,12,2500,6,112Gbps,20ns
294,13,2501,6,112Gbps,20ns
294,14,2502,6,112Gbps,20ns
294,15,2503,6,112Gbps,20ns
294,16,2504,6,112Gbps,20ns
294,17,2505,6,112Gbps,20ns
294,18,2506,6,112Gbps,20ns
294,19,2507,6,112Gbps,20ns
294,20,2508,6,112Gbps,20ns
294,21,2509,6,112Gbps,20ns
294,22,2510,6,112Gbps,20ns
294,23,2511,6,112Gbps,20ns
294,24,2512,6,112Gbps,20ns
294,25,2513,6,112Gbps,20ns
295,0,2125,3,400Gbps,20ns
295,1,1515,1,400Gbps,20ns
295,2,2490,7,112Gbps,20ns
295,3,2491,7,112Gbps,20ns
295,4,2492,7,112Gbps,20ns
295,5,2493,7,112Gbps,20ns
295,6,2494,7,112Gbps,20ns
295,7,2495,7,112Gbps,20ns
295,8,2496,7,112Gbps,20ns
295,9,2497,7,112Gbps,20ns
295,10,2498,7,112Gbps,20ns
295,11,2499,7,112Gbps,20ns
295,12,2500,7,112Gbps,20ns
295,13,2501,7,112Gbps,20ns
295,14,2502,7,112Gbps,20ns
295,15,2503,7,112Gbps,20ns
295,16,2504,7,112Gbps,20ns
295,17,2505,7,112Gbps,20ns
295,18,2506,7,112Gbps,20ns
295,19,2507,7,112Gbps,20ns
295,20,2508,7,112Gbps,20ns
295,21,2509,7,112Gbps,20ns
295,22,2510,7,112Gbps,20ns
295,23,2511,7,112Gbps,20ns
295,24,2512,7,112Gbps,20ns
295,25,2513,7,112Gbps,20ns
296,0,2126,0,400Gbps,20ns
296,1,1516,0,400Gbps,20ns
296,2,2490,8,112Gbps,20ns
296,3,2491,8,112Gbps,20ns
296,4,2492,8,112Gbps,20ns
296,5,2493,8,112Gbps,20ns
296,6,2494,8,112Gbps,20ns
296,7,2495,8,112Gbps,20ns
296,8,2496,8,112Gbps,20ns
296,9,2497,8,112Gbps,20ns
296,10,2498,8,112Gbps,20ns
296,11,2499,8,112Gbps,20ns
296,12,2500,8,112Gbps,20ns
296,13,2501,8,112Gbps,20ns
296,14,2502,8,112Gbps,20ns
296,15,2503,8,112Gbps,20ns
296,16,2504,8,112Gbps,20ns
296,17,2505,8,112Gbps,20ns
296,18,2506,8,112Gbps,20ns
296,19,2507,8,112Gbps,20ns
296,20,2508,8,112Gbps,20ns
296,21,2509,8,112Gbps,20ns
296,22,2510,8,112Gbps,20ns
296,23,2511,8,112Gbps,20ns
296,24,2512,8,112Gbps,20ns
296,25,2513,8,112Gbps,20ns
297,0,2126,1,400Gbps,20ns
297,1,1516,1,400Gbps,20ns
297,2,2490,9,112Gbps,20ns
297,3,2491,9,112Gbps,20ns
297,4,2492,9,112Gbps,20ns
297,5,2493,9,112Gbps,20ns
297,6,2494,9,112Gbps,20ns
297,7,2495,9,112Gbps,20ns
297,8,2496,9,112Gbps,20ns
297,9,2497,9,112Gbps,20ns
297,10,2498,9,112Gbps,20ns
297,11,2499,9,112Gbps,20ns
297,12,2500,9,112Gbps,20ns
297,13,2501,9,112Gbps,20ns
297,14,2502,9,112Gbps,20ns
297,15,2503,9,112Gbps,20ns
297,16,2504,9,112Gbps,20ns
297,17,2505,9,112Gbps,20ns
297,18,2506,9,112Gbps,20ns
297,19,2507,9,112Gbps,20ns
297,20,2508,9,112Gbps,20ns
297,21,2509,9,112Gbps,20ns
297,22,2510,9,112Gbps,20ns
297,23,2511,9,112Gbps,20ns
297,24,2512,9,112Gbps,20ns
297,25,2513,9,112Gbps,20ns
298,0,2126,2,400Gbps,20ns
298,1,1517,0,400Gbps,20ns
298,2,2490,10,112Gbps,20ns
298,3,2491,10,112Gbps,20ns
298,4,2492,10,112Gbps,20ns
298,5,2493,10,112Gbps,20ns
298,6,2494,10,112Gbps,20ns
298,7,2495,10,112Gbps,20ns
298,8,2496,10,112Gbps,20ns
298,9,2497,10,112Gbps,20ns
298,10,2498,10,112Gbps,20ns
298,11,2499,10,112Gbps,20ns
298,12,2500,10,112Gbps,20ns
298,13,2501,10,112Gbps,20ns
298,14,2502,10,112Gbps,20ns
298,15,2503,10,112Gbps,20ns
298,16,2504,10,112Gbps,20ns
298,17,2505,10,112Gbps,20ns
298,18,2506,10,112Gbps,20ns
298,19,2507,10,112Gbps,20ns
298,20,2508,10,112Gbps,20ns
298,21,2509,10,112Gbps,20ns
298,22,2510,10,112Gbps,20ns
298,23,2511,10,112Gbps,20ns
298,24,2512,10,112Gbps,20ns
298,25,2513,10,112Gbps,20ns
299,0,2126,3,400Gbps,20ns
299,1,1517,1,400Gbps,20ns
299,2,2490,11,112Gbps,20ns
299,3,2491,11,112Gbps,20ns
299,4,2492,11,112Gbps,20ns
299,5,2493,11,112Gbps,20ns
299,6,2494,11,112Gbps,20ns
299,7,2495,11,112Gbps,20ns
299,8,2496,11,112Gbps,20ns
299,9,2497,11,112Gbps,20ns
299,10,2498,11,112Gbps,20ns
299,11,2499,11,112Gbps,20ns
299,12,2500,11,112Gbps,20ns
299,13,2501,11,112Gbps,20ns
299,14,2502,11,112Gbps,20ns
299,15,2503,11,112Gbps,20ns
299,16,2504,11,112Gbps,20ns
299,17,2505,11,112Gbps,20ns
299,18,2506,11,112Gbps,20ns
299,19,2507,11,112Gbps,20ns
299,20,2508,11,112Gbps,20ns
299,21,2509,11,112Gbps,20ns
299,22,2510,11,112Gbps,20ns
299,23,2511,11,112Gbps,20ns
299,24,2512,11,112Gbps,20ns
299,25,2513,11,112Gbps,20ns
300,0,2127,0,400Gbps,20ns
300,1,1518,0,400Gbps,20ns
300,2,2490,12,112Gbps,20ns
300,3,2491,12,112Gbps,20ns
300,4,2492,12,112Gbps,20ns
300,5,2493,12,112Gbps,20ns
300,6,2494,12,112Gbps,20ns
300,7,2495,12,112Gbps,20ns
300,8,2496,12,112Gbps,20ns
300,9,2497,12,112Gbps,20ns
300,10,2498,12,112Gbps,20ns
300,11,2499,12,112Gbps,20ns
300,12,2500,12,112Gbps,20ns
300,13,2501,12,112Gbps,20ns
300,14,2502,12,112Gbps,20ns
300,15,2503,12,112Gbps,20ns
300,16,2504,12,112Gbps,20ns
300,17,2505,12,112Gbps,20ns
300,18,2506,12,112Gbps,20ns
300,19,2507,12,112Gbps,20ns
300,20,2508,12,112Gbps,20ns
300,21,2509,12,112Gbps,20ns
300,22,2510,12,112Gbps,20ns
300,23,2511,12,112Gbps,20ns
300,24,2512,12,112Gbps,20ns
300,25,2513,12,112Gbps,20ns
301,0,2127,1,400Gbps,20ns
301,1,1518,1,400Gbps,20ns
301,2,2490,13,112Gbps,20ns
301,3,2491,13,112Gbps,20ns
301,4,2492,13,112Gbps,20ns
301,5,2493,13,112Gbps,20ns
301,6,2494,13,112Gbps,20ns
301,7,2495,13,112Gbps,20ns
301,8,2496,13,112Gbps,20ns
301,9,2497,13,112Gbps,20ns
301,10,2498,13,112Gbps,20ns
301,11,2499,13,112Gbps,20ns
301,12,2500,13,112Gbps,20ns
301,13,2501,13,112Gbps,20ns
301,14,2502,13,112Gbps,20ns
301,15,2503,13,112Gbps,20ns
301,16,2504,13,112Gbps,20ns
301,17,2505,13,112Gbps,20ns
301,18,2506,13,112Gbps,20ns
301,19,2507,13,112Gbps,20ns
301,20,2508,13,112Gbps,20ns
301,21,2509,13,112Gbps,20ns
301,22,2510,13,112Gbps,20ns
301,23,2511,13,112Gbps,20ns
301,24,2512,13,112Gbps,20ns
301,25,2513,13,112Gbps,20ns
302,0,2127,2,400Gbps,20ns
302,1,1519,0,400Gbps,20ns
302,2,2490,14,112Gbps,20ns
302,3,2491,14,112Gbps,20ns
302,4,2492,14,112Gbps,20ns
302,5,2493,14,112Gbps,20ns
302,6,2494,14,112Gbps,20ns
302,7,2495,14,112Gbps,20ns
302,8,2496,14,112Gbps,20ns
302,9,2497,14,112Gbps,20ns
302,10,2498,14,112Gbps,20ns
302,11,2499,14,112Gbps,20ns
302,12,2500,14,112Gbps,20ns
302,13,2501,14,112Gbps,20ns
302,14,2502,14,112Gbps,20ns
302,15,2503,14,112Gbps,20ns
302,16,2504,14,112Gbps,20ns
302,17,2505,14,112Gbps,20ns
302,18,2506,14,112Gbps,20ns
302,19,2507,14,112Gbps,20ns
302,20,2508,14,112Gbps,20ns
302,21,2509,14,112Gbps,20ns
302,22,2510,14,112Gbps,20ns
302,23,2511,14,112Gbps,20ns
302,24,2512,14,112Gbps,20ns
302,25,2513,14,112Gbps,20ns
303,0,2127,3,400Gbps,20ns
303,1,1519,1,400Gbps,20ns
303,2,2490,15,112Gbps,20ns
303,3,2491,15,112Gbps,20ns
303,4,2492,15,112Gbps,20ns
303,5,2493,15,112Gbps,20ns
303,6,2494,15,112Gbps,20ns
303,7,2495,15,112Gbps,20ns
303,8,2496,15,112Gbps,20ns
303,9,2497,15,112Gbps,20ns
303,10,2498,15,112Gbps,20ns
303,11,2499,15,112Gbps,20ns
303,12,2500,15,112Gbps,20ns
303,13,2501,15,112Gbps,20ns
303,14,2502,15,112Gbps,20ns
303,15,2503,15,112Gbps,20ns
303,16,2504,15,112Gbps,20ns
303,17,2505,15,112Gbps,20ns
303,18,2506,15,112Gbps,20ns
303,19,2507,15,112Gbps,20ns
303,20,2508,15,112Gbps,20ns
303,21,2509,15,112Gbps,20ns
303,22,2510,15,112Gbps,20ns
303,23,2511,15,112Gbps,20ns
303,24,2512,15,112Gbps,20ns
303,25,2513,15,112Gbps,20ns
304,0,2128,0,400Gbps,20ns
304,1,1520,0,400Gbps,20ns
304,2,2490,16,112Gbps,20ns
304,3,2491,16,112Gbps,20ns
304,4,2492,16,112Gbps,20ns
304,5,2493,16,112Gbps,20ns
304,6,2494,16,112Gbps,20ns
304,7,2495,16,112Gbps,20ns
304,8,2496,16,112Gbps,20ns
304,9,2497,16,112Gbps,20ns
304,10,2498,16,112Gbps,20ns
304,11,2499,16,112Gbps,20ns
304,12,2500,16,112Gbps,20ns
304,13,2501,16,112Gbps,20ns
304,14,2502,16,112Gbps,20ns
304,15,2503,16,112Gbps,20ns
304,16,2504,16,112Gbps,20ns
304,17,2505,16,112Gbps,20ns
304,18,2506,16,112Gbps,20ns
304,19,2507,16,112Gbps,20ns
304,20,2508,16,112Gbps,20ns
304,21,2509,16,112Gbps,20ns
304,22,2510,16,112Gbps,20ns
304,23,2511,16,112Gbps,20ns
304,24,2512,16,112Gbps,20ns
304,25,2513,16,112Gbps,20ns
305,0,2128,1,400Gbps,20ns
305,1,1520,1,400Gbps,20ns
305,2,2490,17,112Gbps,20ns
305,3,2491,17,112Gbps,20ns
305,4,2492,17,112Gbps,20ns
305,5,2493,17,112Gbps,20ns
305,6,2494,17,112Gbps,20ns
305,7,2495,17,112Gbps,20ns
305,8,2496,17,112Gbps,20ns
305,9,2497,17,112Gbps,20ns
305,10,2498,17,112Gbps,20ns
305,11,2499,17,112Gbps,20ns
305,12,2500,17,112Gbps,20ns
305,13,2501,17,112Gbps,20ns
305,14,2502,17,112Gbps,20ns
305,15,2503,17,112Gbps,20ns
305,16,2504,17,112Gbps,20ns
305,17,2505,17,112Gbps,20ns
305,18,2506,17,112Gbps,20ns
305,19,2507,17,112Gbps,20ns
305,20,2508,17,112Gbps,20ns
305,21,2509,17,112Gbps,20ns
305,22,2510,17,112Gbps,20ns
305,23,2511,17,112Gbps,20ns
305,24,2512,17,112Gbps,20ns
305,25,2513,17,112Gbps,20ns
306,0,2128,2,400Gbps,20ns
306,1,1521,0,400Gbps,20ns
306,2,2490,18,112Gbps,20ns
306,3,2491,18,112Gbps,20ns
306,4,2492,18,112Gbps,20ns
306,5,2493,18,112Gbps,20ns
306,6,2494,18,112Gbps,20ns
306,7,2495,18,112Gbps,20ns
306,8,2496,18,112Gbps,20ns
306,9,2497,18,112Gbps,20ns
306,10,2498,18,112Gbps,20ns
306,11,2499,18,112Gbps,20ns
306,12,2500,18,112Gbps,20ns
306,13,2501,18,112Gbps,20ns
306,14,2502,18,112Gbps,20ns
306,15,2503,18,112Gbps,20ns
306,16,2504,18,112Gbps,20ns
306,17,2505,18,112Gbps,20ns
306,18,2506,18,112Gbps,20ns
306,19,2507,18,112Gbps,20ns
306,20,2508,18,112Gbps,20ns
306,21,2509,18,112Gbps,20ns
306,22,2510,18,112Gbps,20ns
306,23,2511,18,112Gbps,20ns
306,24,2512,18,112Gbps,20ns
306,25,2513,18,112Gbps,20ns
307,0,2128,3,400Gbps,20ns
307,1,1521,1,400Gbps,20ns
307,2,2490,19,112Gbps,20ns
307,3,2491,19,112Gbps,20ns
307,4,2492,19,112Gbps,20ns
307,5,2493,19,112Gbps,20ns
307,6,2494,19,112Gbps,20ns
307,7,2495,19,112Gbps,20ns
307,8,2496,19,112Gbps,20ns
307,9,2497,19,112Gbps,20ns
307,10,2498,19,112Gbps,20ns
307,11,2499,19,112Gbps,20ns
307,12,2500,19,112Gbps,20ns
307,13,2501,19,112Gbps,20ns
307,14,2502,19,112Gbps,20ns
307,15,2503,19,112Gbps,20ns
307,16,2504,19,112Gbps,20ns
307,17,2505,19,112Gbps,20ns
307,18,2506,19,112Gbps,20ns
307,19,2507,19,112Gbps,20ns
307,20,2508,19,112Gbps,20ns
307,21,2509,19,112Gbps,20ns
307,22,2510,19,112Gbps,20ns
307,23,2511,19,112Gbps,20ns
307,24,2512,19,112Gbps,20ns
307,25,2513,19,112Gbps,20ns
308,0,2129,0,400Gbps,20ns
308,1,1522,0,400Gbps,20ns
308,2,2490,20,112Gbps,20ns
308,3,2491,20,112Gbps,20ns
308,4,2492,20,112Gbps,20ns
308,5,2493,20,112Gbps,20ns
308,6,2494,20,112Gbps,20ns
308,7,2495,20,112Gbps,20ns
308,8,2496,20,112Gbps,20ns
308,9,2497,20,112Gbps,20ns
308,10,2498,20,112Gbps,20ns
308,11,2499,20,112Gbps,20ns
308,12,2500,20,112Gbps,20ns
308,13,2501,20,112Gbps,20ns
308,14,2502,20,112Gbps,20ns
308,15,2503,20,112Gbps,20ns
308,16,2504,20,112Gbps,20ns
308,17,2505,20,112Gbps,20ns
308,18,2506,20,112Gbps,20ns
308,19,2507,20,112Gbps,20ns
308,20,2508,20,112Gbps,20ns
308,21,2509,20,112Gbps,20ns
308,22,2510,20,112Gbps,20ns
308,23,2511,20,112Gbps,20ns
308,24,2512,20,112Gbps,20ns
308,25,2513,20,112Gbps,20ns
309,0,2129,1,400Gbps,20ns
309,1,1522,1,400Gbps,20ns
309,2,2490,21,112Gbps,20ns
309,3,2491,21,112Gbps,20ns
309,4,2492,21,112Gbps,20ns
309,5,2493,21,112Gbps,20ns
309,6,2494,21,112Gbps,20ns
309,7,2495,21,112Gbps,20ns
309,8,2496,21,112Gbps,20ns
309,9,2497,21,112Gbps,20ns
309,10,2498,21,112Gbps,20ns
309,11,2499,21,112Gbps,20ns
309,12,2500,21,112Gbps,20ns
309,13,2501,21,112Gbps,20ns
309,14,2502,21,112Gbps,20ns
309,15,2503,21,112Gbps,20ns
309,16,2504,21,112Gbps,20ns
309,17,2505,21,112Gbps,20ns
309,18,2506,21,112Gbps,20ns
309,19,2507,21,112Gbps,20ns
309,20,2508,21,112Gbps,20ns
309,21,2509,21,112Gbps,20ns
309,22,2510,21,112Gbps,20ns
309,23,2511,21,112Gbps,20ns
309,24,2512,21,112Gbps,20ns
309,25,2513,21,112Gbps,20ns
310,0,2129,2,400Gbps,20ns
310,1,1523,0,400Gbps,20ns
310,2,2490,22,112Gbps,20ns
310,3,2491,22,112Gbps,20ns
310,4,2492,22,112Gbps,20ns
310,5,2493,22,112Gbps,20ns
310,6,2494,22,112Gbps,20ns
310,7,2495,22,112Gbps,20ns
310,8,2496,22,112Gbps,20ns
310,9,2497,22,112Gbps,20ns
310,10,2498,22,112Gbps,20ns
310,11,2499,22,112Gbps,20ns
310,12,2500,22,112Gbps,20ns
310,13,2501,22,112Gbps,20ns
310,14,2502,22,112Gbps,20ns
310,15,2503,22,112Gbps,20ns
310,16,2504,22,112Gbps,20ns
310,17,2505,22,112Gbps,20ns
310,18,2506,22,112Gbps,20ns
310,19,2507,22,112Gbps,20ns
310,20,2508,22,112Gbps,20ns
310,21,2509,22,112Gbps,20ns
310,22,2510,22,112Gbps,20ns
310,23,2511,22,112Gbps,20ns
310,24,2512,22,112Gbps,20ns
310,25,2513,22,112Gbps,20ns
311,0,2129,3,400Gbps,20ns
311,1,1523,1,400Gbps,20ns
311,2,2490,23,112Gbps,20ns
311,3,2491,23,112Gbps,20ns
311,4,2492,23,112Gbps,20ns
311,5,2493,23,112Gbps,20ns
311,6,2494,23,112Gbps,20ns
311,7,2495,23,112Gbps,20ns
311,8,2496,23,112Gbps,20ns
311,9,2497,23,112Gbps,20ns
311,10,2498,23,112Gbps,20ns
311,11,2499,23,112Gbps,20ns
311,12,2500,23,112Gbps,20ns
311,13,2501,23,112Gbps,20ns
311,14,2502,23,112Gbps,20ns
311,15,2503,23,112Gbps,20ns
311,16,2504,23,112Gbps,20ns
311,17,2505,23,112Gbps,20ns
311,18,2506,23,112Gbps,20ns
311,19,2507,23,112Gbps,20ns
311,20,2508,23,112Gbps,20ns
311,21,2509,23,112Gbps,20ns
311,22,2510,23,112Gbps,20ns
311,23,2511,23,112Gbps,20ns
311,24,2512,23,112Gbps,20ns
311,25,2513,23,112Gbps,20ns
312,0,2130,0,400Gbps,20ns
312,1,1524,0,400Gbps,20ns
312,2,2490,24,112Gbps,20ns
312,3,2491,24,112Gbps,20ns
312,4,2492,24,112Gbps,20ns
312,5,2493,24,112Gbps,20ns
312,6,2494,24,112Gbps,20ns
312,7,2495,24,112Gbps,20ns
312,8,2496,24,112Gbps,20ns
312,9,2497,24,112Gbps,20ns
312,10,2498,24,112Gbps,20ns
312,11,2499,24,112Gbps,20ns
312,12,2500,24,112Gbps,20ns
312,13,2501,24,112Gbps,20ns
312,14,2502,24,112Gbps,20ns
312,15,2503,24,112Gbps,20ns
312,16,2504,24,112Gbps,20ns
312,17,2505,24,112Gbps,20ns
312,18,2506,24,112Gbps,20ns
312,19,2507,24,112Gbps,20ns
312,20,2508,24,112Gbps,20ns
312,21,2509,24,112Gbps,20ns
312,22,2510,24,112Gbps,20ns
312,23,2511,24,112Gbps,20ns
312,24,2512,24,112Gbps,20ns
312,25,2513,24,112Gbps,20ns
313,0,2130,1,400Gbps,20ns
313,1,1524,1,400Gbps,20ns
313,2,2490,25,112Gbps,20ns
313,3,2491,25,112Gbps,20ns
313,4,2492,25,112Gbps,20ns
313,5,2493,25,112Gbps,20ns
313,6,2494,25,112Gbps,20ns
313,7,2495,25,112Gbps,20ns
313,8,2496,25,112Gbps,20ns
313,9,2497,25,112Gbps,20ns
313,10,2498,25,112Gbps,20ns
313,11,2499,25,112Gbps,20ns
313,12,2500,25,112Gbps,20ns
313,13,2501,25,112Gbps,20ns
313,14,2502,25,112Gbps,20ns
313,15,2503,25,112Gbps,20ns
313,16,2504,25,112Gbps,20ns
313,17,2505,25,112Gbps,20ns
313,18,2506,25,112Gbps,20ns
313,19,2507,25,112Gbps,20ns
313,20,2508,25,112Gbps,20ns
313,21,2509,25,112Gbps,20ns
313,22,2510,25,112Gbps,20ns
313,23,2511,25,112Gbps,20ns
313,24,2512,25,112Gbps,20ns
313,25,2513,25,112Gbps,20ns
314,0,2130,2,400Gbps,20ns
314,1,1525,0,400Gbps,20ns
314,2,2490,26,112Gbps,20ns
314,3,2491,26,112Gbps,20ns
314,4,2492,26,112Gbps,20ns
314,5,2493,26,112Gbps,20ns
314,6,2494,26,112Gbps,20ns
314,7,2495,26,112Gbps,20ns
314,8,2496,26,112Gbps,20ns
314,9,2497,26,112Gbps,20ns
314,10,2498,26,112Gbps,20ns
314,11,2499,26,112Gbps,20ns
314,12,2500,26,112Gbps,20ns
314,13,2501,26,112Gbps,20ns
314,14,2502,26,112Gbps,20ns
314,15,2503,26,112Gbps,20ns
314,16,2504,26,112Gbps,20ns
314,17,2505,26,112Gbps,20ns
314,18,2506,26,112Gbps,20ns
314,19,2507,26,112Gbps,20ns
314,20,2508,26,112Gbps,20ns
314,21,2509,26,112Gbps,20ns
314,22,2510,26,112Gbps,20ns
314,23,2511,26,112Gbps,20ns
314,24,2512,26,112Gbps,20ns
314,25,2513,26,112Gbps,20ns
315,0,2130,3,400Gbps,20ns
315,1,1525,1,400Gbps,20ns
315,2,2490,27,112Gbps,20ns
315,3,2491,27,112Gbps,20ns
315,4,2492,27,112Gbps,20ns
315,5,2493,27,112Gbps,20ns
315,6,2494,27,112Gbps,20ns
315,7,2495,27,112Gbps,20ns
315,8,2496,27,112Gbps,20ns
315,9,2497,27,112Gbps,20ns
315,10,2498,27,112Gbps,20ns
315,11,2499,27,112Gbps,20ns
315,12,2500,27,112Gbps,20ns
315,13,2501,27,112Gbps,20ns
315,14,2502,27,112Gbps,20ns
315,15,2503,27,112Gbps,20ns
315,16,2504,27,112Gbps,20ns
315,17,2505,27,112Gbps,20ns
315,18,2506,27,112Gbps,20ns
315,19,2507,27,112Gbps,20ns
315,20,2508,27,112Gbps,20ns
315,21,2509,27,112Gbps,20ns
315,22,2510,27,112Gbps,20ns
315,23,2511,27,112Gbps,20ns
315,24,2512,27,112Gbps,20ns
